int_pos;var_name;x;label;length;decimal_places;fin_pos;col_type;CHAR
1;V0101;$4.;;4;0;4;c;TRUE
5;UF;$2.;;2;0;6;c;TRUE
5;V0102;$8.;;8;0;12;c;TRUE
13;V0103;$3.;;3;0;15;c;TRUE
16;V0104;$2.;;2;0;17;c;TRUE
18;V0105;$2.;;2;0;19;c;TRUE
20;V0106;$2.;;2;0;21;c;TRUE
22;V0201;$1.;;1;0;22;c;TRUE
23;V0202;$1.;;1;0;23;c;TRUE
24;V0203;$1.;;1;0;24;c;TRUE
25;V0204;$1.;;1;0;25;c;TRUE
26;V0205;$2.;;2;0;27;c;TRUE
28;V0206;$2.;;2;0;29;c;TRUE
30;V0207;$1.;;1;0;30;c;TRUE
31;V0208;12.;;12;0;42;d;FALSE
43;V0209;12.;;12;0;54;d;FALSE
55;V0210;$1.;;1;0;55;c;TRUE
56;V0211;$1.;;1;0;56;c;TRUE
57;V0212;$1.;;1;0;57;c;TRUE
58;V0213;$1.;;1;0;58;c;TRUE
59;V0214;$1.;;1;0;59;c;TRUE
60;V0215;$1.;;1;0;60;c;TRUE
61;V0216;$1.;;1;0;61;c;TRUE
62;V2016;$2.;;2;0;63;c;TRUE
64;V0217;$1.;;1;0;64;c;TRUE
65;V0218;$1.;;1;0;65;c;TRUE
66;V0219;$1.;;1;0;66;c;TRUE
67;V0220;$1.;;1;0;67;c;TRUE
68;V2020;$1.;;1;0;68;c;TRUE
69;V0221;$1.;;1;0;69;c;TRUE
70;V0222;$1.;;1;0;70;c;TRUE
71;V0223;$1.;;1;0;71;c;TRUE
72;V0224;$1.;;1;0;72;c;TRUE
73;V0225;$1.;;1;0;73;c;TRUE
74;V0226;$1.;;1;0;74;c;TRUE
75;V0227;$1.;;1;0;75;c;TRUE
76;V2027;$1.;;1;0;76;c;TRUE
77;V0228;$1.;;1;0;77;c;TRUE
78;V0229;$1.;;1;0;78;c;TRUE
79;V0230;$1.;;1;0;79;c;TRUE
80;V0231;$1.;;1;0;80;c;TRUE
81;V0232;$1.;;1;0;81;c;TRUE
82;V2032;$1.;;1;0;82;c;TRUE
83;V4105;$1.;;1;0;83;c;TRUE
84;V4106;$1.;;1;0;84;c;TRUE
85;V4107;$1.;;1;0;85;c;TRUE
86;V4600;$2.;;2;0;87;c;TRUE
88;V4601;$2.;;2;0;89;c;TRUE
90;V4602;$4.;;4;0;93;c;TRUE
94;V4604;$2.;;2;0;95;c;TRUE
96;V4605;12.10;;12;10;107;d;FALSE
108;V4606;$3.;;3;0;110;c;TRUE
111;V4607;12.10;;12;10;122;d;FALSE
123;V4608;$6.;;6;0;128;c;TRUE
129;V4609;$9.;;9;0;137;c;TRUE
138;V4610;$3.;;3;0;140;c;TRUE
141;V4611;5.;;5;0;145;i;FALSE
146;V4614;12.;;12;0;157;d;FALSE
158;UPA;$3.;;3;0;160;c;TRUE
161;V4617;7.;;7;0;167;i;FALSE
168;V4618;7.;;7;0;174;i;FALSE
175;V4619;5.2;;5;2;179;d;FALSE
180;V4620;$2.;;2;0;181;c;TRUE
182;V4621;12.;;12;0;193;d;FALSE
194;V4622;$2.;;2;0;195;c;TRUE
196;V4624;$1.;;1;0;196;c;TRUE
197;SUBAMO;$1.;;1;0;197;c;TRUE
198;V0233;$1.;;1;0;198;c;TRUE
199;V0234;$1.;;1;0;199;c;TRUE
200;V9992;$8.;;8;0;207;c;TRUE
