int_pos;var_name;x;label;length;decimal_places;fin_pos;col_type;CHAR
3;uf;2.;;2;0;4;i;FALSE
5;seq;3.;;3;0;7;i;FALSE
8;dv;1.;;1;0;8;i;FALSE
3;controle;6.;;6;0;8;i;FALSE
9;domcl;2.;;2;0;10;i;FALSE
11;uc;1.;;1;0;11;i;FALSE
12;estrato;2.;;2;0;13;i;FALSE
14;fator_set;11.5;;11;5;24;d;FALSE
25;fator;11.5;;11;5;35;d;FALSE
36;quadro;2.;;2;0;37;i;FALSE
38;grupo;2.;;2;0;39;i;FALSE
40;item;5.;;5;0;44;i;FALSE
45;local;5.;;5;0;49;i;FALSE
50;quant;16.2;;16;2;65;d;FALSE
66;unid_med;5.;;5;0;70;i;FALSE
71;peso_vol;5.;;5;0;75;i;FALSE
76;valor;11.2;;11;2;86;d;FALSE
87;obtencao;1.;;1;0;87;i;FALSE
88;fanual;2.;;2;0;89;i;FALSE
90;qtdkg;8.3;;8;3;97;d;FALSE
98;val_def_anual;16.2;;16;2;113;d;FALSE
114;renda;12.4;;12;4;125;d;FALSE
126;cod_imput;1.;;1;0;126;i;FALSE
127;deflator;"5.2;";;5;2;131;d;FALSE
