int_pos;var_name;x;label;length;decimal_places;fin_pos;col_type;CHAR
1;TIPO_REG;$2.;/* TIPO DE REGISTRO                                       */;2;0;2;c;TRUE
3;COD_UF;$2.;/* CÓDIGO DA UF                                           */;2;0;4;c;TRUE
5;NUM_SEQ;$3.;/* NÚMERO SEQUENCIAL                                      */;3;0;7;c;TRUE
8;NUM_DV;$1.;/* DV DO SEQUENCIAL                                       */;1;0;8;c;TRUE
9;COD_DOMC;$2.;/* NÚMERO DO DOMICÍLIO                                    */;2;0;10;c;TRUE
11;NUM_UC;$1.;/* NÚMERO DA UC                                           */;1;0;11;c;TRUE
12;NUM_ORDEM_INFORM;$2.;/* NÚMERO DO INFORMANTE                                   */;2;0;13;c;TRUE
14;NUM_EXT_RENDA;$2.;/* ESTRATO GEOGRÁFICO                                     */;2;0;15;c;TRUE
16;FATOR_EXPANSAO1;14.8;/* FATOR DE EXPANSÃO 1 (DESENHO AMOSTRAL)                 */;14;8;29;d;FALSE
30;FATOR_EXPANSAO2;14.8;/* FATOR DE EXPANSÃO 2 (AJUSTADO P/ ESTIMATIVAS)          */;14;8;43;d;FALSE
44;NUM_QUADRO;$2.;/* NÚMERO DO QUADRO                                       */;2;0;45;c;TRUE
46;COD_TIPO_OCUP;$1.;/* TIPO DE TRABALHO                                       */;1;0;46;c;TRUE
47;COD_POSI_OCUPA;$2.;/* POSIÇÃO NA OCUPAÇÃO                                    */;2;0;48;c;TRUE
49;COD_RENM_BRUTO;$1.;/* FORMA DO ÚLTIMO RENDIMENTO                             */;1;0;49;c;TRUE
50;COD_ITEM;$5.;/* CÓDIGO DO ITEM                                         */;5;0;54;c;TRUE
55;VAL_RENM_BRUTO;11.2;/* VALOR DO ÚLTIMO RENDIMENTO                             */;11;2;65;d;FALSE
66;VAL_MES;2.;/* MÊS DO ÚLTIMO RENDIMENTO                               */;2;0;67;i;FALSE
68;NUM_MESES_RECEBE;2.;/* NÚMERO DE MESES RECEBIDOS                              */;2;0;69;i;FALSE
70;COD_DEDUCAO_VAL;$1.;/* EXISTÊNCIA DE DEDUÇÃO                                  */;1;0;70;c;TRUE
71;COD_ITEM_PREV;$5.;/* CÓDIGO DE PREVIDÊNCIA PÚBLICA                          */;5;0;75;c;TRUE
76;VAL_DEDUCAO_PREV;11.2;/* VALOR DA PREVIDÊNCIA PÚBLICA                           */;11;2;86;d;FALSE
87;COD_ITEM_IR;$5.;/* CÓDIGO DE IMPOSTO DE RENDA                             */;5;0;91;c;TRUE
92;VAL_DEDUCAO_IR;11.2;/* VALOR DO IMPOSTO RENDA                                 */;11;2;102;d;FALSE
103;COD_ITEM_OUTRA;$5.;/* CÓDIGO DE OUTRAS DEDUÇÕES                              */;5;0;107;c;TRUE
108;VAL_DEDUCAO_OUTRA;11.2;/* VALOR DE OUTRAS DEDUÇÕES                               */;11;2;118;d;FALSE
119;FATOR_ANUAL;2.;/* FATOR DE ANUALIZAÇÃO                                   */;2;0;120;i;FALSE
121;NUM_DEFLATOR;5.2;/* DEFLATOR FATOR                                         */;5;2;125;d;FALSE
126;VAL_RENM_BRUTO_CORRIGIDO;11.2;/* VALOR DO ÚLTIMO RENDIMENTO DEFLACIONADO                */;11;2;136;d;FALSE
137;VAL_DEDUCAO_PREV_CORRIGIDO;11.2;/* VALOR DA PREVIDÊNCIA PÚBLICA DEFLACIONADO              */;11;2;147;d;FALSE
148;VAL_DEDUCAO_IR_CORRIGIDO;11.2;/* VALOR DO IMPOSTO RENDA DEFLACIONADO                    */;11;2;158;d;FALSE
159;VAL_DEDUCAO_OUTRA_CORRIGIDO;11.2;/* VALOR DE OUTRAS DEDUÇÕES DEFLACIONADO                  */;11;2;169;d;FALSE
170;VALOR_ANUAL_EXPANDIDO2;16.2;/* VALOR DO ÚLTIMO REND. ANUALIZADO E EXPANDIDO (FATOR2)  */;16;2;185;d;FALSE
186;VALOR_PREV_ANUAL_EXPANDIDO2;16.2;/* VALOR DA PREV. PÚBLICA ANUALIZADO E EXPANDIDO (FATOR2) */;16;2;201;d;FALSE
202;VALOR_IR_ANUAL_EXPANDIDO2;16.2;/* VALOR DO IMP. RENDA ANUALIZADO E EXPANDIDO (FATOR2)    */;16;2;217;d;FALSE
218;VALOR_OUTRAS_ANUAL_EXPANDIDO2;16.2;/* VALOR DE OUT. DEDUÇÕES ANUALIZADO E EXPANDIDO (FATOR2) */;16;2;233;d;FALSE
234;COD_IMPUT;$2.;/* CÓDIGO DE IMPUTAÇÃO                                    */;2;0;235;c;TRUE
236;RENDA_BRUTA_MONETARIA;16.2;/* RENDA MONETÁRIA MENSAL DA UC                           */;16;2;251;d;FALSE
252;RENDA_BRUTA_NAO_MONETARIA;16.2;/* RENDA NÃO MONETÁRIA MENSAL DA UC                       */;16;2;267;d;FALSE
268;RENDA_TOTAL;16.2;/* RENDA TOTAL MENSAL DA UC                               */;16;2;283;d;FALSE
284;NUM_HORAS_TRABALHADAS;$3.;/* NÚMERO DE HORAS TRABALHADAS                            */;3;0;286;c;TRUE
287;COD_OCUP_FINAL;$8.;/* CÓDIGO DE OCUPAÇÃO                                     */;8;0;294;c;TRUE
295;COD_ATIV_FINAL;$8.;/* CÓDIGO DE ATIVIDADE                                    */;8;0;302;c;TRUE
303;COD_IMPUT_OCUP_ATIV;$2.;/* CÓDIGO DE IMPUTAÇÃO DE OCUPAÇÃO E ATIVIDADE            */;2;0;304;c;TRUE
