int_pos;var_name;x;label;length;decimal_places;fin_pos;col_type;CHAR
1;TIPO_REG;$2.;/* TIPO DE REGISTRO                                 */;2;0;2;c;TRUE
3;COD_UF;$2.;/* CÓDIGO DA UF                                     */;2;0;4;c;TRUE
5;NUM_SEQ;$3.;/* NÚMERO SEQUENCIAL                                */;3;0;7;c;TRUE
8;NUM_DV;$1.;/* DV DO SEQUENCIAL                                 */;1;0;8;c;TRUE
9;COD_DOMC;$2.;/* NÚMERO DO DOMICÍLIO                              */;2;0;10;c;TRUE
11;NUM_UC;$1.;/* NÚMERO DA UC                                     */;1;0;11;c;TRUE
12;NUM_EXT_RENDA;$2.;/* ESTRATO GEOGRÁFICO                               */;2;0;13;c;TRUE
14;FATOR_EXPANSAO1;14.8;/* FATOR DE EXPANSÃO 1 (DESENHO AMOSTRAL)           */;14;8;27;d;FALSE
28;FATOR_EXPANSAO2;14.8;/* FATOR DE EXPANSÃO 2 (AJUSTADO P/ ESTIMATIVAS)    */;14;8;41;d;FALSE
42;NUM_QUADRO;$2.;/* NÚMERO DO QUADRO                                 */;2;0;43;c;TRUE
44;COD_ITEM;$5.;/* CÓDIGO DO ITEM                                   */;5;0;48;c;TRUE
49;COD_OBTENCAO;$2.;/* FORMA DE AQUISIÇÃO                               */;2;0;50;c;TRUE
51;VAL_DESPESA;11.2;/* VALOR DA DESPESA / AQUISIÇÃO                     */;11;2;61;d;FALSE
62;COD_ESTADO;$1.;/* ESTADO DE AQUISIÇÃO                              */;1;0;62;c;TRUE
63;FATOR_ANUAL;2.;/* FATOR DE ANUALIZAÇÃO                             */;2;0;64;i;FALSE
65;NUM_DEFLATOR;5.2;/* DEFLATOR FATOR                                   */;5;2;69;d;FALSE
70;VAL_DESPESA_CORRIGIDO;11.2;/* VALOR DA DESPESA DEFLACIONADO                    */;11;2;80;d;FALSE
81;VALOR_ANUAL_EXPANDIDO2;16.2;/* VALOR DA DESPESA ANUALIZADO E EXPANDIDO (FATOR2) */;16;2;96;d;FALSE
97;COD_IMPUT;$2.;/* CÓDIGO DE IMPUTAÇÃO                              */;2;0;98;c;TRUE
99;RENDA_BRUTA_MONETARIA;16.2;/* RENDA MONETÁRIA MENSAL DA UC                     */;16;2;114;d;FALSE
115;RENDA_BRUTA_NAO_MONETARIA;16.2;/* RENDA NÃO MONETÁRIA MENSAL DA UC                 */;16;2;130;d;FALSE
131;RENDA_TOTAL;16.2;/* RENDA TOTAL MENSAL DA UC                         */;16;2;146;d;FALSE
147;COD_LOCAL_COMPRA;$5.;/* CÓDIGO DO LOCAL DE AQUISIÇAO                     */;5;0;151;c;TRUE
