int_pos;var_name;x;label;length;decimal_places;fin_pos;col_type;CHAR
1;CO_IES;8.;;8;0;8;i;FALSE
9;NO_IES;$CHAR200.;;200;0;208;c;TRUE
209;CO_CATEGORIA_ADMINISTRATIVA;8.;;8;0;216;i;FALSE
217;DS_CATEGORIA_ADMINISTRATIVA;$CHAR100.;;100;0;316;c;TRUE
317;CO_ORGANIZACAO_ACADEMICA;8.;;8;0;324;i;FALSE
325;DS_ORGANIZACAO_ACADEMICA;$CHAR100.;;100;0;424;c;TRUE
425;CO_MUNICIPIO_CURSO;8.;;8;0;432;i;FALSE
433;NO_MUNICIPIO_CURSO;$CHAR150.;;150;0;582;c;TRUE
583;CO_UF_CURSO;8.;;8;0;590;i;FALSE
591;SGL_UF_CURSO;$CHAR2.;;2;0;592;c;TRUE
593;NO_REGIAO_CURSO;$CHAR30.;;30;0;622;c;TRUE
623;IN_CAPITAL_CURSO;8.;;8;0;630;i;FALSE
631;CO_CURSO;8.;;8;0;638;i;FALSE
639;NO_CURSO;$CHAR200.;;200;0;838;c;TRUE
839;CO_OCDE;$CHAR12.;;12;0;850;c;TRUE
851;NO_OCDE;$CHAR120.;;120;0;970;c;TRUE
971;CO_OCDE_AREA_GERAL;$CHAR12.;;12;0;982;c;TRUE
983;NO_OCDE_AREA_GERAL;$CHAR120.;;120;0;1102;c;TRUE
1103;CO_OCDE_AREA_ESPECIFICA;$CHAR12.;;12;0;1114;c;TRUE
1115;NO_OCDE_AREA_ESPECIFICA;$CHAR120.;;120;0;1234;c;TRUE
1235;CO_OCDE_AREA_DETALHADA;$CHAR12.;;12;0;1246;c;TRUE
1247;NO_OCDE_AREA_DETALHADA;$CHAR120.;;120;0;1366;c;TRUE
1367;CO_GRAU_ACADEMICO;8.;;8;0;1374;i;FALSE
1375;DS_GRAU_ACADEMICO;$CHAR12.;;12;0;1386;c;TRUE
1387;CO_MODALIDADE_ENSINO;8.;;8;0;1394;i;FALSE
1395;DS_MODALIDADE_ENSINO;$CHAR11.;;11;0;1405;c;TRUE
